Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	regulation of interferon-gamma-mediated signaling pathway (GO:0060334)	10/23	7.206493416215643e-07	0.0002754845892289707	0	0	11.06969301884556	156.5599211006347	SOCS3;HSP90AB1;SOCS1;IFNGR1;STAT1;IFNGR2;NLRC5;NR1H3;PARP9;PTPN2
GO_Biological_Process_2021	positive regulation of nucleic acid-templated transcription (GO:1903508)	63/511	8.884367081340844e-07	0.0003113230298086521	0	0	2.060692771084337	28.7132859338066	ACVRL1;CIITA;ILK;ETS2;MED14;RPS6KA1;PIM2;ATXN7L3;MAP3K5;MAP2K1;DTX3L;RHOG;FOS;PARP9;RUNX2;HCFC1;RUNX1;ACTA2;LBHD1;KAT2A;MED24;CREB1;ELF2;PSRC1;IRF1;ZP3;PPARD;TRIM56;KMT2E;YAP1;SP100;AIRE;HDAC1;LRP5;CREBL2;RAI1;SERTAD3;NFIL3;TP53BP1;EGR1;TAF15;STAT1;CNBP;STAT3;NR1H3;NR1D2;GTF2H1;NR1D1;PBX4;INHBA;HNRNPAB;NFKB1;PML;SMARCA4;MAD2L2;KLF6;IL6;CD4;SP1;BCL3;NAA15;MAP3K12;PICALM
GO_Biological_Process_2021	regulation of cell growth (GO:0001558)	34/217	1.8292469927865372e-06	0.0005916910465128761	0	0	2.699239090339793	35.66128378013694	RB1;ACVRL1;CDKN1A;DDX49;DCUN1D3;BRAT1;NAIF1;LTBP4;CIB1;TMEM97;ACVR1B;RTN4;DNAJB2;SERTAD3;STK11;SERTAD2;RPS6KA1;ERBB2;CISH;CDKN2A;KLHL22;INO80;INHBA;PML;SMARCA4;RAB33B;MAD2L2;MMP14;PSRC1;ADAM15;CAPRIN2;NDUFS3;LAMTOR1;SIPA1
GO_Biological_Process_2021	regulation of extrinsic apoptotic signaling pathway (GO:2001236)	16/64	2.502955172731883e-06	0.0007517804643812549	0	0	4.810113519091847	62.04102914259955	SP100;TNFRSF12A;FEM1B;TNFSF12;TNFRSF10B;TRAF2;TNFRSF10A;CFLAR;PML;CASP8;TNFSF10;ITGAV;RIPK1;STX4;LTBR;BID
GO_Biological_Process_2021	extrinsic apoptotic signaling pathway (GO:0097191)	17/72	2.873110238692398e-06	0.0008054285702467688	0	0	4.462066051686501	56.93647777816368	CRADD;DDX47;SORT1;TNFSF12;TNFRSF10B;CIB1;TRAF2;TNFRSF10A;INHBA;ACVR1B;TNFRSF1A;CASP8;ITGAV;RIPK1;BID;IL6R;MCL1
GO_Biological_Process_2021	regulation of primary metabolic process (GO:0080090)	24/130	3.363512091777726e-06	0.0008839730216203337	0	0	3.277376124140363	41.30321409476031	HDAC3;CHD9;NFYC;ODC1;ABCA7;NR1D2;NR1D1;AZIN1;PSMB8;PSMB9;HELZ2;NCOR2;PSMC6;SIN3B;PSMC3;SP1;OPA3;PSAP;PSME1;PSME2;LDLR;BBS4;CERS2;PPARD
GO_Biological_Process_2021	regulation of type I interferon production (GO:0032479)	19/89	3.835275028236665e-06	0.0009486665584550105	0	0	3.9212900365732017	48.90346448242373	OTUD5;NLRX1;UBA7;TREX1;NLRC5;UBE2L6;NFKB1;PQBP1;NFKB2;IFI16;IRF1;DHX58;PCBP2;POLR2E;TRIM25;STAT6;CD14;TRIM56;POLR2L
GO_Biological_Process_2021	regulation of cytokine-mediated signaling pathway (GO:0001959)	17/74	4.293109533827332e-06	0.0010029180883191	0	0	4.305040292442959	53.20383724487352	IFNAR2;RNF31;PTPN1;HSP90AB1;IFNGR1;STAT1;IFNGR2;TRAF2;CFLAR;RUNX1;TNFRSF1A;SOCS3;CASP8;SOCS1;RIPK1;RBCK1;PTPN2
GO_Biological_Process_2021	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042)	11/34	6.326238145762045e-06	0.0014000963896278	0	0	6.8840803191311055	82.40798164686534	CASP8;GPX1;SERPINE1;TNFSF10;TNFRSF10B;RIPK1;TNFRSF10A;TRAF2;CFLAR;ARHGEF2;RFFL
GO_Biological_Process_2021	neutrophil mediated immunity (GO:0002446)	58/488	7.488909871968907e-06	0.0015745433005814	0	0	1.9705972093023256	23.25716032784933	RAB3A;HSP90AB1;FAF2;LPCAT1;SLC2A3;TCIRG1;APEH;FTH1;NAPRT;COTL1;OLR1;ITGAV;B2M;SERPINB1;MANBA;TUBB;ATP6AP2;RHOG;ATP11A;AMPD3;SCAMP1;UNC13D;SERPINB6;VAMP8;ALDOA;PAFAH1B2;VAMP2;RAB7A;KMT2E;PDXK;RAB5C;CANT1;CAB39;BRI3;COPB1;FPR1;IQGAP1;TRPM2;RAP1A;ALDH3B1;PSAP;CD14;S100A11;ATP6V0A1;GSDMD;VAT1;TMEM30A;PTGES2;RAB27A;NFKB1;DIAPH1;PFKL;TSPAN14;IL6;PSMC3;LAMTOR1;FOLR3;CD68
GO_Biological_Process_2021	regulation of transcription by RNA polymerase II (GO:0006357)	193/2206	1.1273741865309876e-05	0.0022574325973156	0	0	1.4341965564637034	16.339850510574742	RB1;MAML2;SERPINE1;CREB3L4;CREB3L1;RPS6KA1;DPF2;DPF3;EPC2;CCNL1;ATXN7L3;JUNB;IER2;MED8;SOX12;RUNX2;HCFC1;RUNX1;RFX7;SUB1;TRIB3;MAML3;ATF3;ZNF324B;AIRE;PIK3R2;HELZ2;HIVEP2;TP53BP1;ZBTB7B;ZNF267;STAT5A;EGR1;STAT5B;JUND;FZD5;NR1D2;PBX4;INO80;NR1D1;PARP15;SMARCA4;ZBTB9;ID1;CREBRF;PAF1;GTF2IRD1;CC2D1A;ACVRL1;PHF2;CDKN1A;PTPRN;CITED4;MED15;MED14;ZNF367;HRAS;BATF2;BRD2;BAZ1A;SIRT7;FOS;PARP9;POU5F1;MED29;NCOR2;PLSCR1;KAT2A;MED24;TET3;AHRR;NCOA7;ARHGEF2;ZNF235;JDP2;ZNF233;PPARD;ENG;YAP1;SP100;TMF1;DOT1L;MNT;NFIL3;STAT4;STAT6;MEF2D;ZNF101;CDKN2B;STAT1;CDKN2A;NFYC;STAT3;NR1H3;GTF2H1;RRP1B;GTF2H4;GATAD2B;GATAD2A;SKI;MAD2L2;PER1;PSMC3;APEX1;FOSB;PKN1;ZNF575;CRTC2;WWC1;NRL;PRDM1;ETS2;ZFP36;ZNF446;ZNF324;ZNF444;KDM2A;ZBTB38;LMO2;ZFP41;ZNF436;ZNF311;ZNF792;AKNA;RAI1;SBNO2;NACC1;UBC;RIPK1;ZNF787;SMURF2;INHBA;SUPT5H;NFKB1;NFKB2;CDK9;NR4A2;NFKBIA;NR4A1;IL6;SP1;MAFG;BHLHE40;CAPRIN2;MAFK;SP7;SP140L;ZNF775;ZNF653;ZNF774;CIITA;THRA;CHD2;IRF2BPL;SIN3B;ZNF408;ACTR3;TGIF2;DNMT3A;KLF16;TNFRSF1A;CREB1;ELF2;IRF1;ZNF513;NFAT5;HDAC3;UHRF1;HDAC1;LRP5;NLRC5;ZBTB45;NOD2;REPIN1;DNAJB1;MUC1;IFI16;ZNF627;ERBB2;MTA2;ZNF740;CNBP;TBX6;SOD2;ACVR2B;USF2;USF1;ASXL1;KLF6;TNIP2;KLF9;SSBP3;SSBP4
GO_Biological_Process_2021	transcription initiation from RNA polymerase II promoter (GO:0006367)	24/140	1.2597134398608633e-05	0.0024077704611886	0	0	2.993232355784724	33.76977075480966	YAP1;HDAC3;TAF15;MAML2;THRA;TAF12;HDAC1;TAF10;NR1H3;NR1D2;GTF2H1;NR1D1;GTF2H4;HDAC7;CDK9;NR4A2;NCOR2;NR4A1;POLR2A;POLR2E;MAML3;POLR2I;PPARD;POLR2L
GO_Biological_Process_2021	cellular response to type I interferon (GO:0071357)	15/65	1.4692634422527038e-05	0.0025742719894469	0	0	4.325290023201856	48.13253780467161	IFNAR2;EGR1;SP100;STAT1;IFI6;IFI35;IFIT3;PSMB8;IFIT2;HLA-E;OAS1;IRF1;OAS3;GBP2;IFNAR1
GO_Biological_Process_2021	type I interferon signaling pathway (GO:0060337)	15/65	1.4692634422527038e-05	0.0025742719894469	0	0	4.325290023201856	48.13253780467161	IFNAR2;EGR1;SP100;STAT1;IFI6;IFI35;IFIT3;PSMB8;IFIT2;HLA-E;OAS1;IRF1;OAS3;GBP2;IFNAR1
GO_Biological_Process_2021	apoptotic process (GO:0006915)	33/231	1.905804413967797e-05	0.0031554407556171	0	0	2.417516339869281	26.27361902879236	AHCYL1;BRAT1;IFI6;CIB1;TNFAIP1;RTN4;IFIT2;PIDD1;STK11;CASP8;CASP10;DPF2;RIPK1;CD14;NAE1;BID;ZNF385A;IER3;GSDMA;FEM1B;DAPK2;PRKCE;TNFSF12;TNFRSF10B;TNFRSF10A;CFLAR;NFKBIA;PLSCR1;ADAM15;IRF1;DDIT4;ELMO1;PPARD
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	56/481	1.951045413699055e-05	0.0031554407556171	0	0	1.9224807367036272	20.848457941144986	RAB3A;HSP90AB1;FAF2;LPCAT1;SLC2A3;TCIRG1;APEH;FTH1;NAPRT;COTL1;OLR1;ITGAV;B2M;SERPINB1;MANBA;TUBB;ATP6AP2;RHOG;ATP11A;AMPD3;SCAMP1;UNC13D;SERPINB6;VAMP8;ALDOA;PAFAH1B2;VAMP2;RAB7A;PDXK;RAB5C;CANT1;CAB39;BRI3;COPB1;FPR1;IQGAP1;TRPM2;RAP1A;ALDH3B1;PSAP;CD14;S100A11;ATP6V0A1;GSDMD;VAT1;TMEM30A;PTGES2;RAB27A;NFKB1;DIAPH1;PFKL;TSPAN14;PSMC3;LAMTOR1;FOLR3;CD68
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	56/485	2.4718515464809823e-05	0.0037137707932367	0	0	1.9041384600490032	20.19902077456889	RAB3A;HSP90AB1;FAF2;LPCAT1;SLC2A3;TCIRG1;APEH;FTH1;NAPRT;COTL1;OLR1;ITGAV;B2M;SERPINB1;MANBA;TUBB;ATP6AP2;RHOG;ATP11A;AMPD3;SCAMP1;UNC13D;SERPINB6;VAMP8;ALDOA;PAFAH1B2;VAMP2;RAB7A;PDXK;RAB5C;CANT1;CAB39;BRI3;COPB1;FPR1;IQGAP1;TRPM2;RAP1A;ALDH3B1;PSAP;CD14;S100A11;ATP6V0A1;GSDMD;VAT1;TMEM30A;PTGES2;RAB27A;NFKB1;DIAPH1;PFKL;TSPAN14;PSMC3;LAMTOR1;FOLR3;CD68
GO_Biological_Process_2021	positive regulation of NF-kappaB transcription factor activity (GO:0051092)	25/155	2.4729032630351607e-05	0.0037137707932367	0	0	2.7822411415552493	29.512713594662376	RNF31;CIB1;NOD2;PIDD1;TRIM5;UBC;FLOT1;TRIM25;RIPK1;LGALS9;TRIM22;STAT3;TRAF2;CFLAR;TICAM1;NFKB1;NFKB2;NFKBIA;IL6;SLCO3A1;UBE2N;TRIM14;RBCK1;ARHGEF2;TRIM38
GO_Biological_Process_2021	cellular response to interferon-gamma (GO:0071346)	21/121	3.5628478530666696e-05	0.0050238001949458	0	0	3.033659673659673	31.071850516395983	CIITA;SP100;IFNGR1;STAT1;IFNGR2;IFI30;PML;HLA-E;MT2A;OAS1;TRIM5;IRF1;OAS3;TRIM25;LGALS9;TRIM38;GBP2;B2M;CAMK2G;TRIM22;GBP3
GO_Biological_Process_2021	DNA-templated transcription, initiation (GO:0006352)	26/168	3.584161851328757e-05	0.0050238001949458	0	0	2.6493594955065807	27.119905689669444	YAP1;HDAC3;MAML2;THRA;HDAC1;HDAC7;POLR2A;UBTF;POLR2E;POLR2I;POLR2L;TAF15;TAF12;TAF10;NR1H3;NR1D2;GTF2H1;NR1D1;TFB2M;GTF2H4;CDK9;NR4A2;NCOR2;NR4A1;MAML3;PPARD
GO_Biological_Process_2021	cellular response to cytokine stimulus (GO:0071345)	55/482	4.040908200355764e-05	0.0053598002651325	0	0	1.8776014847737796	18.994672799100787	CDKN1A;CSF1;CIB1;CXCL2;IL27RA;ZFP36;MT2A;PIM1;LGALS9;JUNB;IL6R;IFNAR2;IFNGR1;IFNGR2;FOS;GAB2;TNFRSF1A;OAS1;IRF1;ARHGEF2;IFNAR1;NFAT5;LAMA5;GBA;FPR1;ZFP36L2;SOCS3;SBNO2;MUC1;SOCS1;IFI16;UBC;STAT4;STAT6;STX4;RIPK1;GBP2;SH2B3;MCL1;GBP3;STAT5A;IL32;EGR1;STAT5B;IL10RB;STAT1;STAT3;NR1D1;NFKB1;CDK9;IL6;CD4;GRB2;VIM;PTPN2
GO_Biological_Process_2021	cellular macromolecule biosynthetic process (GO:0034645)	40/314	4.078801628638297e-05	0.0053598002651325	0	0	2.120472495337217	21.43187471304825	RNASEH2A;BAZ2A;CREBL2;RRBP1;MRPL34;PTMS;RPS15;POLD3;RPS16;POLR2A;POLR2E;RPLP2;RPL15;RPL18;POLR2I;ATRIP;RPL17;POLR2L;RMI2;RPS9;RPS8;RFC2;TREX1;HUS1;INHBA;GTPBP2;MRPL52;NR4A2;EEF1G;POLA2;RPS27;EEF1D;BCL3;RPL24;RPL27;RAD1;RPL26;TOP1;RPS21;RAD9A
GO_Biological_Process_2021	cellular response to ionizing radiation (GO:0071479)	12/48	4.476309736669809e-05	0.0057039037705141	0	0	4.79835390946502	48.05132293309333	YAP1;CDKN1A;IFI16;EEF1D;HUS1;GRB2;RAD1;INO80;RPL26;HRAS;SPIDR;RAD9A
GO_Biological_Process_2021	toll-like receptor 3 signaling pathway (GO:0034138)	6/12	5.072917451574077e-05	0.0062740052599614	0	0	14.351766513056836	141.92475364753292	CASP8;OAS1;TNIP2;UNC93B1;RIPK1;TICAM1
GO_Biological_Process_2021	transcription by RNA polymerase II (GO:0006366)	40/320	6.246242544154769e-05	0.0074907355333261	0	0	2.074357818837314	20.08174473225636	YAP1;ELOF1;HDAC3;MAML2;ELL;THRA;ICE2;HDAC1;HDAC7;LSM10;MNT;POLR2A;POLR2E;SYMPK;SNRPD3;ZBTB7B;POLR2I;GTF2I;POLR2L;TAF15;INTS1;TAF12;TAF10;NR1H3;NR1D2;GTF2H1;NR1D1;SUPT5H;GTF2H4;NFKB1;NCOR2;CDK9;NR4A2;NR4A1;SP1;INTS5;INTS4;PAF1;MAML3;PPARD
GO_Biological_Process_2021	positive regulation of extrinsic apoptotic signaling pathway (GO:2001238)	9/29	6.447392611492859e-05	0.0074907355333261	0	0	6.4683602771362585	62.41482321896563	TNFRSF12A;TNFSF12;TNFSF10;RIPK1;TRAF2;INHBA;LTBR;BID;PML
GO_Biological_Process_2021	negative regulation of cell growth (GO:0030308)	21/126	6.59113471422274e-05	0.0074907355333261	0	0	2.8884226884226885	27.80742274420561	RB1;ACVRL1;CDKN1A;CDKN2A;DCUN1D3;NAIF1;INHBA;ACVR1B;RTN4;PML;SMARCA4;DNAJB2;STK11;SERTAD3;PSRC1;ADAM15;SERTAD2;CAPRIN2;NDUFS3;TRIM46;SIPA1
GO_Biological_Process_2021	extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625)	9/30	8.678852985904786e-05	0.0096038360015077	0	0	6.160013196964698	57.60866572987688	CASP8;CRADD;DDX47;SORT1;TNFRSF10C;TNFRSF10B;TNFRSF10A;BID;TNFRSF1A
GO_Biological_Process_2021	receptor signaling pathway via JAK-STAT (GO:0007259)	9/31	0.00011523826710249715	0.0122846200113859	0	0	5.879697669536006	53.32008938225978	IFNAR2;STAT5A;STAT5B;STAT1;STAT3;STAT4;STAT6;PTK6;IFNAR1
GO_Biological_Process_2021	positive regulation of type I interferon production (GO:0032481)	15/77	0.00011931213272499047	0.0122846200113859	0	0	3.485891774567772	31.490735942721468	STAT1;NFKB1;PQBP1;NFKB2;OAS1;IFI16;IRF1;OAS3;DHX58;FLOT1;POLR2E;STAT6;CD14;TRIM56;POLR2L
GO_Biological_Process_2021	negative regulation of lipid localization (GO:1905953)	5/9	0.00011977869690055302	0.0122846200113859	0	0	17.927858787413662	161.8861393956048	NFKBIA;IL6;NR1H3;ITGAV;PTPN2
GO_Biological_Process_2021	receptor signaling pathway via STAT (GO:0097696)	8/25	0.00012975927160023608	0.0129913746923569	0	0	6.760180995475113	60.50246784656402	IFNAR2;STAT5A;STAT5B;STAT1;STAT3;STAT4;STAT6;IFNAR1
GO_Biological_Process_2021	growth hormone receptor signaling pathway via JAK-STAT (GO:0060397)	6/14	0.00014711840455926503	0.0143868114225978	0	0	10.762672811059907	94.97276118100352	LYN;STAT5A;PTPN1;STAT5B;STAT3;STAT6
GO_Biological_Process_2021	regulation of intracellular signal transduction (GO:1902531)	49/437	0.00015959552971788602	0.0152522546014479	0	0	1.836050539210468	16.05234729014367	WWC1;ARHGAP1;PRDM1;ARHGAP4;AKAP13;PIDD1;STK11;PIP4K2A;ITGAV;ZNF385A;IER3;RMI2;PLEKHG2;RFC2;DAPK2;ATP6AP2;RHOG;PPP2R5B;HUS1;ARAP3;TRAF2;PPP2R5C;GMIP;ITFG2;MOB3B;TIAM1;DDIT4;ARHGEF2;HDAC1;MAPKAP1;GBA;PIK3R2;RHOT1;RFFL;A2M;MTA2;ATRIP;LYN;TAF15;TAF12;CARD8;TAF10;PML;NFKBIA;TBCK;ARHGAP31;BCL3;RAD1;RAD9A
GO_Biological_Process_2021	protein transport (GO:0015031)	43/369	0.00016998683051907662	0.015884324940727	0	0	1.9150270375130336	16.62203174755023	MACF1;RAB3A;RAB5C;SAR1A;LRP1;UNC93B1;ARHGAP1;AP2A1;SNX33;TCIRG1;STX10;SCAMP4;ARL6IP5;STX4;TBC1D22A;RILP;SPTBN1;ATP6V0A1;TMED4;ARRDC2;AP3D1;ANK3;SCAMP1;SCAMP3;COPZ1;PDIA4;EHD1;VMP1;STX1B;TBCK;TBC1D4;SNX17;SGSM2;SNX15;RAB13;ATP6V1B2;RUNDC1;MYH9;ARHGEF2;ATP6V0D1;VAMP5;VAMP2;RAB7A
GO_Biological_Process_2021	cellular modified amino acid biosynthetic process (GO:0042398)	7/20	0.0001831803788820512	0.0160473644416463	0	0	7.730917046059244	66.5248443386782	GAMT;PTDSS2;SLC27A1;PLSCR1;FPGS;CHAC1;GGT1
GO_Biological_Process_2021	growth hormone receptor signaling pathway (GO:0060396)	7/20	0.0001831803788820512	0.0160473644416463	0	0	7.730917046059244	66.5248443386782	LYN;STAT5A;PTPN1;STAT5B;PXN;STAT3;STAT6
GO_Biological_Process_2021	negative regulation of lipid storage (GO:0010888)	7/20	0.0001831803788820512	0.0160473644416463	0	0	7.730917046059244	66.5248443386782	NFKBIA;IL6;NR1H3;ITGAV;PTPN2;PNPLA2;PPARD
GO_Biological_Process_2021	response to ionizing radiation (GO:0010212)	14/72	0.0002033309566399807	0.0174491157687983	0	0	3.4759366838991634	29.547810080153475	CDKN1A;BRAT1;DCUN1D3;HUS1;INO80;SPIDR;CLK2;STK11;IFI16;EEF1D;UIMC1;GRB2;RAD1;RAD9A
GO_Biological_Process_2021	negative regulation of intracellular signal transduction (GO:1902532)	27/198	0.0002305242146919568	0.0189847993536291	0	0	2.282879329471219	19.11946742739036	NLRX1;MGRN1;WWC1;PPM1N;PIK3R2;CIB1;IFI35;HERPUD1;HDAC7;CASP8;DAG1;THEM4;RIPK1;RFFL;SH2B3;MCL1;LYN;STAT1;CARD8;PPP2R5B;ABCA7;NR1D1;PPP2R5C;PER1;DDIT4;NDUFS3;TRIB3
GO_Biological_Process_2021	ubiquitin-dependent ERAD pathway (GO:0030433)	14/73	0.0002366511903536221	0.0189847993536291	0	0	3.4168391271317424	28.526927703848408	RHBDD2;FAF2;EDEM2;DNAJB12;HERPUD1;UBE2J1;DNAJC18;TMUB2;DNAJB2;PSMC6;JKAMP;TRIM25;MAN1A1;RNF121
