Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	negative regulation of digestive system process (GO:0060457)	4/6	0.0182036312929712	0.9999963618946146	0	0	7.810598626104023	31.290306147363275	TIFAB;DCANP1;PTGER3;NEUROG1
GO_Biological_Process_2018	natural killer cell activation (GO:0030101)	13/36	0.0212086801213448	0.9999963618946146	0	0	2.2093092868367883	8.51323032259329	IFNA4;IFNA7;IFNA14;IFNA16;IFNB1;IFNA17;IFNW1;IL2;CD2;NCR1;KLRK1;IFNA21;IFNA10
GO_Biological_Process_2018	prostanoid metabolic process (GO:0006692)	6/12	0.0212969599542572	0.9999963618946146	0	0	3.9062346588119774	15.03584306448336	HPGDS;HPGD;AKR1C1;AKR1C3;AKR1C2;AKR1C4
GO_Biological_Process_2018	B cell differentiation (GO:0030183)	17/52	0.0256325045577738	0.9999963618946146	0	0	1.8989838613269576	6.957675620443392	TPD52;IFNA4;IFNA7;IFNA14;ITGA4;IFNA16;IFNB1;IFNA17;IFNW1;MSH2;BLNK;PLCG2;RAG2;NHEJ1;RAG1;IFNA10;IFNA21
GO_Biological_Process_2018	regulation of relaxation of muscle (GO:1901077)	4/7	0.0356627811997821	0.9999963618946146	0	0	5.206738632646386	17.357432149792142	TIFAB;DCANP1;SRI;NEUROG1
GO_Biological_Process_2018	androgen metabolic process (GO:0008209)	8/20	0.035756963926329	0.9999963618946146	0	0	2.60445317616241	8.675460182911735	HSD3B2;DHRS9;AKR1D1;HSD17B3;HSD17B4;AKR1C4;CYP3A4;UGT2B7
GO_Biological_Process_2018	cochlea morphogenesis (GO:0090103)	5/11	0.0543322463052054	0.9999963618946146	0	0	3.25439672801636	9.47887753885534	TIFAB;MYO3B;DCANP1;MYO3A;NEUROG1
GO_Biological_Process_2018	B cell proliferation (GO:0042100)	10/29	0.0552971357631115	0.9999963618946146	0	0	2.056252424673477	5.952921023995741	IFNA4;IFNA7;IFNA14;IFNA16;IFNB1;IFNA17;LEF1;IFNW1;IFNA21;IFNA10
GO_Biological_Process_2018	lymphocyte differentiation (GO:0030098)	21/73	0.0555481684271642	0.9999963618946146	0	0	1.5787708226732615	4.56344453849313	TPD52;IFNA4;IFNA7;IFNA14;ITGA4;IFNA16;IFNB1;IFNA17;CHD7;IL2;IFNW1;MSH2;LEP;BLNK;LEPR;PLCG2;RAG2;NHEJ1;RAG1;IFNA10;IFNA21
GO_Biological_Process_2018	aminoglycoside antibiotic metabolic process (GO:0030647)	4/8	0.0599873375091019	0.9999963618946146	0	0	3.904808635917566	10.986654626887235	AKR1C1;AKR1C3;AKR1C2;AKR1C4
GO_Biological_Process_2018	doxorubicin metabolic process (GO:0044598)	4/8	0.0599873375091019	0.9999963618946146	0	0	3.904808635917566	10.986654626887235	AKR1C1;AKR1C3;AKR1C2;AKR1C4
GO_Biological_Process_2018	daunorubicin metabolic process (GO:0044597)	4/8	0.0599873375091019	0.9999963618946146	0	0	3.904808635917566	10.986654626887235	AKR1C1;AKR1C3;AKR1C2;AKR1C4
GO_Biological_Process_2018	regulation of muscle organ development (GO:0048634)	4/8	0.0599873375091019	0.9999963618946146	0	0	3.904808635917566	10.986654626887235	TIFAB;DCANP1;LEF1;NEUROG1
GO_Biological_Process_2018	inner ear morphogenesis (GO:0042472)	8/22	0.0620031225931329	0.9999963618946146	0	0	2.23210777434746	6.206533098919943	TIFAB;MYO3B;DCANP1;CHD7;MYO3A;ZIC1;NEUROG1;FGFR2
GO_Biological_Process_2018	eye photoreceptor cell differentiation (GO:0001754)	5/12	0.0779289000089278	0.9999963618946146	0	0	2.789307624890447	7.118197041216758	AGTPBP1;DSCAM;RORB;NKD1;SDK2
GO_Biological_Process_2018	stabilization of membrane potential (GO:0030322)	6/16	0.088372279184792	0.9999963618946146	0	0	2.3431516936671577	5.684947474751567	KCNK10;KCNK9;KCNK12;KCNK16;KCNK17;KCNK18
GO_Biological_Process_2018	lactation (GO:0007595)	4/9	0.0909717267991658	0.9999963618946146	0	0	3.123650637880275	7.488035660508556	FOXB1;ERBB4;CSN3;CSN2
GO_Biological_Process_2018	lymphocyte proliferation (GO:0046651)	11/36	0.0993271124940305	0.9999963618946146	0	0	1.7188006881297615	3.969289524561022	IFNA4;IFNA7;IFNA14;IFNA16;IFNB1;IFNA17;LEF1;PIK3CG;IFNW1;IFNA21;IFNA10
GO_Biological_Process_2018	monoterpenoid metabolic process (GO:0016098)	3/6	0.1038251560996844	0.9999963618946146	0	0	3.904096149129262	8.842961215553697	CYP2C9;CYP3A4;CYP2C19
GO_Biological_Process_2018	bundle of His cell-Purkinje myocyte adhesion involved in cell communication (GO:0086073)	3/6	0.1038251560996844	0.9999963618946146	0	0	3.904096149129262	8.842961215553697	DSG2;CTNNA3;DSC2
GO_Biological_Process_2018	immune response-inhibiting cell surface receptor signaling pathway (GO:0002767)	3/6	0.1038251560996844	0.9999963618946146	0	0	3.904096149129262	8.842961215553697	CLEC12B;LILRB1;KIR2DL1
GO_Biological_Process_2018	photoreceptor cell differentiation (GO:0046530)	3/6	0.1038251560996844	0.9999963618946146	0	0	3.904096149129262	8.842961215553697	RP1L1;AGTPBP1;NKD1
GO_Biological_Process_2018	lipid hydroxylation (GO:0002933)	3/6	0.1038251560996844	0.9999963618946146	0	0	3.904096149129262	8.842961215553697	CYP3A4;CYP3A5;CYP3A7
GO_Biological_Process_2018	trigeminal nerve development (GO:0021559)	3/6	0.1038251560996844	0.9999963618946146	0	0	3.904096149129262	8.842961215553697	TIFAB;DCANP1;NEUROG1
GO_Biological_Process_2018	positive regulation of helicase activity (GO:0051096)	3/6	0.1038251560996844	0.9999963618946146	0	0	3.904096149129262	8.842961215553697	MSH6;MSH2;MSH3
GO_Biological_Process_2018	regulation of anion channel activity (GO:0010359)	3/6	0.1038251560996844	0.9999963618946146	0	0	3.904096149129262	8.842961215553697	TCAF2;GRM5;ABCB1
GO_Biological_Process_2018	detection of calcium ion (GO:0005513)	5/13	0.1061078388392831	0.9999963618946146	0	0	2.4404907975460124	5.474751430741921	CASR;SYT1;KCNMB1;CASQ2;KCNMB4
GO_Biological_Process_2018	regulation of axon guidance (GO:1902667)	5/13	0.1061078388392831	0.9999963618946146	0	0	2.4404907975460124	5.474751430741921	PLXNA2;PLXNA1;ZSWIM5;POU4F2;PLXNA4
GO_Biological_Process_2018	glycosphingolipid biosynthetic process (GO:0006688)	6/17	0.1139558993273743	0.9999963618946146	0	0	2.130004016601955	4.626248918656729	ST8SIA2;ST8SIA3;ST6GALNAC3;B4GALT6;LARGE1;ST6GALNAC5
GO_Biological_Process_2018	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339)	12/41	0.1143943453284441	0.9999963618946146	0	0	1.6164174549893195	3.504560552089486	SELP;CDH3;PCDHB2;SELL;CDH20;CDH23;CDH13;DSG1;PCDHB3;CDH15;CDH18;CDH7
GO_Biological_Process_2018	response to exogenous dsRNA (GO:0043330)	10/33	0.1181554130245971	0.9999963618946146	0	0	1.6982160025638289	3.6269724041480753	IFNA4;IFNA7;IFNA14;IFNA16;IFNB1;IFNA17;IFNW1;TLR3;IFNA21;IFNA10
GO_Biological_Process_2018	ceramide catabolic process (GO:0046514)	4/10	0.1279721380570377	0.9999963618946146	0	0	2.6028786391887477	5.351369363738379	NEU2;ASAH2B;ASAH2;GBA3
GO_Biological_Process_2018	urate transport (GO:0015747)	4/10	0.1279721380570377	0.9999963618946146	0	0	2.6028786391887477	5.351369363738379	SLC22A12;SLC22A24;SLC22A25;SLC22A11
GO_Biological_Process_2018	quinone metabolic process (GO:1901661)	4/10	0.1279721380570377	0.9999963618946146	0	0	2.6028786391887477	5.351369363738379	AKR1C1;AKR1C3;AKR1C2;AKR1C4
GO_Biological_Process_2018	regulation of actin filament-based movement (GO:1903115)	4/10	0.1279721380570377	0.9999963618946146	0	0	2.6028786391887477	5.351369363738379	PDE4D;PDPN;ANK2;SRI
GO_Biological_Process_2018	negative regulation of secretion (GO:0051048)	5/14	0.1385121509477278	0.9999963618946146	0	0	2.169188820722563	4.288046440716326	TIFAB;DCANP1;PTGER3;CSN2;NEUROG1
GO_Biological_Process_2018	neuromuscular process controlling balance (GO:0050885)	5/14	0.1385121509477278	0.9999963618946146	0	0	2.169188820722563	4.288046440716326	TIFAB;DCANP1;CDH23;NEUROG1;CLRN1
GO_Biological_Process_2018	glycoside metabolic process (GO:0016137)	5/14	0.1385121509477278	0.9999963618946146	0	0	2.169188820722563	4.288046440716326	AKR1C1;AKR1C3;AKR1C2;AKR1C4;GBA3
GO_Biological_Process_2018	bile acid and bile salt transport (GO:0015721)	9/30	0.1409771260073448	0.9999963618946146	0	0	1.6737551321191704	3.279150135604181	NCOA1;SLCO1B1;CEACAM1;SLCO2B1;AKR1C1;ALB;SLCO1A2;AKR1C4;ABCB11
GO_Biological_Process_2018	negative regulation of osteoclast differentiation (GO:0045671)	6/18	0.1428102970008475	0.9999963618946146	0	0	1.9523809523809523	3.799798241757918	FBXW7;LILRB1;LILRB4;TLR4;ZNF675;TLR3
GO_Biological_Process_2018	C21-steroid hormone metabolic process (GO:0008207)	7/22	0.1438229310109685	0.9999963618946146	0	0	1.8223258859153777	3.533804028602616	DHRS9;AKR1C1;AKR1D1;AKR1C3;AKR1C2;AKR1C4;DHRS2
GO_Biological_Process_2018	B cell activation (GO:0042113)	19/73	0.1472041688602883	0.9999963618946146	0	0	1.374656853356681	2.633752837457672	TPD52;IFNA4;IFNA7;IFNA14;ITGA4;IFNA16;IFNB1;IFNA17;LEF1;IFNW1;MSH2;BANK1;BLNK;PLCG2;RAG2;NHEJ1;RAG1;IFNA10;IFNA21
GO_Biological_Process_2018	protein C-linked glycosylation via tryptophan (GO:0018317)	3/7	0.1549469612780118	0.9999963618946146	0	0	2.927888153053716	5.459552246633361	DPY19L1;DPY19L2;DPY19L2P1
GO_Biological_Process_2018	terpenoid metabolic process (GO:0006721)	3/7	0.1549469612780118	0.9999963618946146	0	0	2.927888153053716	5.459552246633361	CYP2C9;CYP3A4;CYP2C19
GO_Biological_Process_2018	protein C-linked glycosylation via 2'-alpha-mannosyl-L-tryptophan (GO:0018406)	3/7	0.1549469612780118	0.9999963618946146	0	0	2.927888153053716	5.459552246633361	DPY19L1;DPY19L2;DPY19L2P1
GO_Biological_Process_2018	protein deglutamylation (GO:0035608)	3/7	0.1549469612780118	0.9999963618946146	0	0	2.927888153053716	5.459552246633361	AGTPBP1;AGBL1;FOLH1B
GO_Biological_Process_2018	negative regulation of T cell mediated immunity (GO:0002710)	3/7	0.1549469612780118	0.9999963618946146	0	0	2.927888153053716	5.459552246633361	CEACAM1;XCL1;LILRB1
GO_Biological_Process_2018	negative regulation of alpha-beta T cell activation (GO:0046636)	3/7	0.1549469612780118	0.9999963618946146	0	0	2.927888153053716	5.459552246633361	CD300A;IHH;LILRB1
GO_Biological_Process_2018	regulation of anion transport (GO:0044070)	3/7	0.1549469612780118	0.9999963618946146	0	0	2.927888153053716	5.459552246633361	ABCB1;CA2;PDZK1
GO_Biological_Process_2018	cardiac muscle cell-cardiac muscle cell adhesion (GO:0086042)	3/7	0.1549469612780118	0.9999963618946146	0	0	2.927888153053716	5.459552246633361	DSG2;CTNNA3;DSC2
GO_Biological_Process_2018	positive regulation of blood coagulation (GO:0030194)	6/19	0.1746169453119218	0.9999963618946146	0	0	1.80208451342472	3.1449268692514543	SELP;APOH;PLG;ANO6;ENPP4;TLR4
GO_Biological_Process_2018	body fluid secretion (GO:0007589)	5/15	0.174628393541826	0.9999963618946146	0	0	1.952147239263804	3.4066824417165265	FOXB1;ERBB4;CSN3;CSN2;VIP
GO_Biological_Process_2018	regulation of potassium ion transport (GO:0043266)	10/36	0.1835087221120449	0.9999963618946146	0	0	1.501984501984502	2.546604330390357	KCNIP1;KCNIP4;CASQ2;OR13F1;KCNN2;KCNAB1;ANK2;ANK3;OR56A4;ADRA2A
GO_Biological_Process_2018	skin development (GO:0043588)	23/94	0.1949027354463652	0.9999963618946146	0	0	1.2655122254354323	2.069434735379716	SPRR4;SPRR3;WNT10A;ST14;AKR1C3;LCE1E;LCE1F;LCE1C;LCE2D;LCE3E;LCE1D;LCE1A;LCE2B;LCE3C;LCE1B;LCE2C;LCE3D;LCE3A;LCE2A;LCE3B;LCE4A;SPRR1A;IVL
GO_Biological_Process_2018	sodium-independent organic anion transport (GO:0043252)	10/37	0.2083308618639111	0.9999963618946146	0	0	1.4462644462644465	2.2686505891371382	SLC22A12;SLCO1B1;SLC22A24;SLC22A25;SLCO3A1;SLCO2B1;ALB;SLCO1A2;SLC22A8;SLC22A11
GO_Biological_Process_2018	regulation of DNA methylation (GO:0044030)	3/8	0.2119227459942562	0.9999963618946146	0	0	2.3421633554083887	3.633944853135674	DPPA3;MPHOSPH8;GRHL2
GO_Biological_Process_2018	bundle of His cell to Purkinje myocyte communication (GO:0086069)	3/8	0.2119227459942562	0.9999963618946146	0	0	2.3421633554083887	3.633944853135674	DSG2;CTNNA3;DSC2
GO_Biological_Process_2018	regulation of positive chemotaxis (GO:0050926)	3/8	0.2119227459942562	0.9999963618946146	0	0	2.3421633554083887	3.633944853135674	NTRK3;KDR;CDH13
GO_Biological_Process_2018	positive regulation of vasculogenesis (GO:2001214)	3/8	0.2119227459942562	0.9999963618946146	0	0	2.3421633554083887	3.633944853135674	CEACAM1;KDR;CD34
GO_Biological_Process_2018	negative regulation of leukocyte mediated cytotoxicity (GO:0001911)	3/8	0.2119227459942562	0.9999963618946146	0	0	2.3421633554083887	3.633944853135674	CEACAM1;CLEC12B;LILRB1
GO_Biological_Process_2018	leukocyte adhesion to vascular endothelial cell (GO:0061756)	5/16	0.2138357223556456	0.9999963618946146	0	0	1.7745677635248187	2.737354554888244	SELP;ITGA4;SELL;SELE;ADD2
GO_Biological_Process_2018	leukocyte tethering or rolling (GO:0050901)	5/16	0.2138357223556456	0.9999963618946146	0	0	1.7745677635248187	2.737354554888244	SELP;ITGA4;SELL;SELE;ADD2
GO_Biological_Process_2018	regulation of cell communication by electrical coupling (GO:0010649)	4/12	0.2161136892228919	0.9999963618946146	0	0	1.9519136408243376	2.990235411347685	PDE4D;CASQ2;SRI;ANK3
GO_Biological_Process_2018	phasic smooth muscle contraction (GO:0014821)	4/12	0.2161136892228919	0.9999963618946146	0	0	1.9519136408243376	2.990235411347685	TIFAB;DCANP1;PTGER3;NEUROG1
GO_Biological_Process_2018	somatic hypermutation of immunoglobulin genes (GO:0016446)	4/12	0.2161136892228919	0.9999963618946146	0	0	1.9519136408243376	2.990235411347685	MSH6;MSH2;PMS2P11;PMS2P5
GO_Biological_Process_2018	plasminogen activation (GO:0031639)	4/12	0.2161136892228919	0.9999963618946146	0	0	1.9519136408243376	2.990235411347685	ST14;APOH;F11;KLKB1
GO_Biological_Process_2018	oligosaccharide biosynthetic process (GO:0009312)	9/33	0.2169890983475833	0.9999963618946146	0	0	1.4642593957258658	2.23725388601688	GALNT11;FUT8;GALNT3;GALNT18;B3GALT1;B3GALT5;GALNTL6;GALNT9;ST6GALNAC5
GO_Biological_Process_2018	energy reserve metabolic process (GO:0006112)	6/21	0.2454587921314838	0.9999963618946146	0	0	1.5616102110947472	2.193478614600743	GSK3B;PID1;GBE1;LEP;LEPR;MRAP2
GO_Biological_Process_2018	phosphatidylserine acyl-chain remodeling (GO:0036150)	6/21	0.2454587921314838	0.9999963618946146	0	0	1.5616102110947472	2.193478614600743	PLA2G2F;PLA2G2D;PLA2G2A;MBOAT1;PLA2G5;OSBPL10
GO_Biological_Process_2018	synaptic transmission, glutamatergic (GO:0035249)	6/21	0.2454587921314838	0.9999963618946146	0	0	1.5616102110947472	2.193478614600743	GRIA2;GRID1;GRIK3;GRIK4;SLC17A6;GRIK1
GO_Biological_Process_2018	potassium ion transport (GO:0006813)	15/61	0.2508160367001046	0.9999963618946146	0	0	1.2733836034012511	1.7611347669279815	KCNK9;KCNB2;KCNA2;KCNA3;KCNAB1;KCNK16;KCNK17;KCNK18;KCNV1;KCNMB1;KCNS3;KCNMA1;KCNMB4;KCNA10;KCNN2
GO_Biological_Process_2018	cardiac myofibril assembly (GO:0055003)	5/17	0.2554523149527336	0.9999963618946146	0	0	1.6265848670756646	2.219832120649298	CSRP3;NEBL;MYL2;MYOM2;TTN
GO_Biological_Process_2018	regulation of tissue remodeling (GO:0034103)	5/17	0.2554523149527336	0.9999963618946146	0	0	1.6265848670756646	2.219832120649298	CEACAM1;LEP;LEPR;IL2;SYT7
GO_Biological_Process_2018	protein mannosylation (GO:0035268)	5/17	0.2554523149527336	0.9999963618946146	0	0	1.6265848670756646	2.219832120649298	DPY19L1;DPY19L2;DPY19L2P1;LARGE1;FKTN
GO_Biological_Process_2018	purine-containing compound metabolic process (GO:0072521)	5/17	0.2554523149527336	0.9999963618946146	0	0	1.6265848670756646	2.219832120649298	SLC22A12;TTR;MACROD2;SLC16A9;SLC22A11
GO_Biological_Process_2018	positive regulation of cation transmembrane transport (GO:1904064)	5/17	0.2554523149527336	0.9999963618946146	0	0	1.6265848670756646	2.219832120649298	STAC;NOS1AP;ANK2;ANK3;PDZK1
GO_Biological_Process_2018	cranial nerve development (GO:0021545)	4/13	0.2650051773927125	0.9999963618946146	0	0	1.734925308036201	2.303991072639978	TIFAB;DCANP1;CHD7;NEUROG1
GO_Biological_Process_2018	regulation of neurotransmitter transport (GO:0051588)	4/13	0.2650051773927125	0.9999963618946146	0	0	1.734925308036201	2.303991072639978	RIMS1;MCTP1;KCNMB4;CPLX2
GO_Biological_Process_2018	regulation of fibrinolysis (GO:0051917)	4/13	0.2650051773927125	0.9999963618946146	0	0	1.734925308036201	2.303991072639978	APOH;F11;PLG;KLKB1
GO_Biological_Process_2018	semaphorin-plexin signaling pathway involved in neuron projection guidance (GO:1902285)	4/13	0.2650051773927125	0.9999963618946146	0	0	1.734925308036201	2.303991072639978	NELL2;PLXNA2;PLXNA1;PLXNA4
GO_Biological_Process_2018	synaptic vesicle cycle (GO:0099504)	4/13	0.2650051773927125	0.9999963618946146	0	0	1.734925308036201	2.303991072639978	SLC32A1;WNT3A;SLC17A6;SYT7
GO_Biological_Process_2018	lipid modification (GO:0030258)	7/26	0.2697288231815528	0.9999963618946146	0	0	1.438316513109437	1.8846810467646329	PLPP4;DGKB;PLPPR4;PLPPR5;CYP3A4;CYP3A5;CYP3A7
GO_Biological_Process_2018	negative regulation of natural killer cell mediated cytotoxicity (GO:0045953)	3/9	0.2723982544657368	0.9999963618946146	0	0	1.9516801569781703	2.538140747320826	CEACAM1;CLEC12B;LILRB1
GO_Biological_Process_2018	Cdc42 protein signal transduction (GO:0032488)	3/9	0.2723982544657368	0.9999963618946146	0	0	1.9516801569781703	2.538140747320826	SHTN1;RHOJ;NTN1
GO_Biological_Process_2018	sphingoid biosynthetic process (GO:0046520)	3/9	0.2723982544657368	0.9999963618946146	0	0	1.9516801569781703	2.538140747320826	ASAH2B;ASAH2;SPTLC3
GO_Biological_Process_2018	semaphorin-plexin signaling pathway involved in axon guidance (GO:1902287)	3/9	0.2723982544657368	0.9999963618946146	0	0	1.9516801569781703	2.538140747320826	PLXNA2;PLXNA1;PLXNA4
GO_Biological_Process_2018	positive regulation of T cell chemotaxis (GO:0010820)	3/9	0.2723982544657368	0.9999963618946146	0	0	1.9516801569781703	2.538140747320826	XCL2;XCL1;CXCL13
GO_Biological_Process_2018	response to muramyl dipeptide (GO:0032495)	3/9	0.2723982544657368	0.9999963618946146	0	0	1.9516801569781703	2.538140747320826	NOD2;NLRP1;INAVA
GO_Biological_Process_2018	omega-hydroxylase P450 pathway (GO:0097267)	3/9	0.2723982544657368	0.9999963618946146	0	0	1.9516801569781703	2.538140747320826	CYP2C9;CYP4A11;CYP2C19
GO_Biological_Process_2018	regulation of helicase activity (GO:0051095)	3/9	0.2723982544657368	0.9999963618946146	0	0	1.9516801569781703	2.538140747320826	MSH6;MSH2;MSH3
GO_Biological_Process_2018	negative regulation of synaptic transmission, glutamatergic (GO:0051967)	3/9	0.2723982544657368	0.9999963618946146	0	0	1.9516801569781703	2.538140747320826	GRIK3;OR13F1;OR56A4
GO_Biological_Process_2018	vitamin transmembrane transport (GO:0035461)	3/9	0.2723982544657368	0.9999963618946146	0	0	1.9516801569781703	2.538140747320826	SLC19A3;LRP2;C2ORF83
GO_Biological_Process_2018	positive regulation of nitric-oxide synthase biosynthetic process (GO:0051770)	3/9	0.2723982544657368	0.9999963618946146	0	0	1.9516801569781703	2.538140747320826	KDR;NOD2;TLR4
GO_Biological_Process_2018	negative regulation of immune response (GO:0050777)	11/44	0.2758590106289528	0.9999963618946146	0	0	1.3014663717539117	1.6761134766980852	NLRP13;NLRP8;NLRP11;NLRP7;CD300A;NLRP4;SPINK5;NLRP2;LILRB1;NOD2;SAMSN1
GO_Biological_Process_2018	insulin secretion (GO:0030073)	5/18	0.2987761634060325	0.9999963618946146	0	0	1.5013685700802266	1.8137442205715355	RIMS2;CYB5R4;SLC30A8;PDX1;RAB11FIP2
GO_Biological_Process_2018	phosphatidylglycerol acyl-chain remodeling (GO:0036148)	5/18	0.2987761634060325	0.9999963618946146	0	0	1.5013685700802266	1.8137442205715355	PLA2G2F;PLA2G2D;PLA2G2A;PLA2G5;CRLS1
GO_Biological_Process_2018	piRNA metabolic process (GO:0034587)	5/18	0.2987761634060325	0.9999963618946146	0	0	1.5013685700802266	1.8137442205715355	PIWIL1;ASZ1;TDRD9;TDRD12;GPAT2
GO_Biological_Process_2018	phosphatidylserine metabolic process (GO:0006658)	7/27	0.3050501498333551	0.9999963618946146	0	0	1.366314755708323	1.622196940095164	PLA2G2F;PLA2G2D;PLA2G2A;MBOAT1;SERINC1;PLA2G5;OSBPL10
GO_Biological_Process_2018	carbohydrate biosynthetic process (GO:0016051)	9/36	0.3052354414490649	0.9999963618946146	0	0	1.3013182674199624	1.5442377701385774	GALNT11;FUT8;GALNT3;GALNT18;B3GALT1;B3GALT5;GALNTL6;GALNT9;ST6GALNAC5
GO_Biological_Process_2018	organic hydroxy compound transport (GO:0015850)	9/36	0.3052354414490649	0.9999963618946146	0	0	1.3013182674199624	1.5442377701385774	NCOA1;SLCO1B1;CEACAM1;SLCO2B1;AKR1C1;ALB;SLCO1A2;AKR1C4;ABCB11
GO_Biological_Process_2018	homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)	15/64	0.3182478036203642	0.9999963618946146	0	0	1.1951954213419684	1.368409049650211	PTPRT;DSCAM;CDH7;ROBO1;CEACAM1;CDH3;CDH20;CDH13;DSG2;CDH15;DSCAML1;CDH18;PCDHA7;SDK2;NECTIN1
GO_Biological_Process_2018	positive regulation of ion transmembrane transporter activity (GO:0032414)	6/23	0.322837305344203	0.9999963618946146	0	0	1.3777180975482977	1.5576574237844267	ABCB1;STAC;ANK2;ANK3;PDZK1;CFTR
GO_Biological_Process_2018	cell-cell adhesion mediated by cadherin (GO:0044331)	6/23	0.322837305344203	0.9999963618946146	0	0	1.3777180975482977	1.5576574237844267	CDH3;CDH20;CDH13;CDH15;CDH18;CDH7
GO_Biological_Process_2018	ganglion development (GO:0061548)	3/10	0.334295150758603	0.9999963618946146	0	0	1.6727635866708714	1.832898903065326	NELL2;POU4F2;PHOX2B
GO_Biological_Process_2018	thyroid gland development (GO:0030878)	3/10	0.334295150758603	0.9999963618946146	0	0	1.6727635866708714	1.832898903065326	THRB;NKX2-1;HOXD3
GO_Biological_Process_2018	regulation of granulocyte differentiation (GO:0030852)	3/10	0.334295150758603	0.9999963618946146	0	0	1.6727635866708714	1.832898903065326	CEACAM1;LEF1;C1QC
GO_Biological_Process_2018	primary alcohol catabolic process (GO:0034310)	3/10	0.334295150758603	0.9999963618946146	0	0	1.6727635866708714	1.832898903065326	SULT1B1;SULT1E1;AKR1C3
GO_Biological_Process_2018	motor neuron axon guidance (GO:0008045)	3/10	0.334295150758603	0.9999963618946146	0	0	1.6727635866708714	1.832898903065326	PLXNA2;PLXNA1;PLXNA4
GO_Biological_Process_2018	ganglioside biosynthetic process (GO:0001574)	3/10	0.334295150758603	0.9999963618946146	0	0	1.6727635866708714	1.832898903065326	ST8SIA2;ST8SIA3;ST6GALNAC3
