Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
GTEx BloodVessel 20-29 vs 70-79 Down,2/250,0.0637801353673388,0.2630930583902727,0,0,5.129812695109261,14.118852707530616,APOL4;CDC25C,GTEx_Aging_Signatures_2021
GTEx Lung 20-29 vs 30-39 Down,2/250,0.0637801353673388,0.2630930583902727,0,0,5.129812695109261,14.118852707530616,CDC20;CDC25C,GTEx_Aging_Signatures_2021
GTEx Ovary 20-29 vs 60-69 Down,2/250,0.0637801353673388,0.2630930583902727,0,0,5.129812695109261,14.118852707530616,CDC25C;BUB1,GTEx_Aging_Signatures_2021
GTEx Esophagus 20-29 vs 30-39 Down,2/250,0.0637801353673388,0.2630930583902727,0,0,5.129812695109261,14.118852707530616,APOL4;CDC25C,GTEx_Aging_Signatures_2021
GTEx AdiposeTissue 20-29 vs 40-49 Down,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,APOL4,GTEx_Aging_Signatures_2021
GTEx Nerve 20-29 vs 40-49 Down,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,APOL4,GTEx_Aging_Signatures_2021
GTEx Kidney 20-29 vs 50-59 Up,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,HPD,GTEx_Aging_Signatures_2021
GTEx Heart 20-29 vs 70-79 Up,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,SFRP4,GTEx_Aging_Signatures_2021
GTEx Skin 20-29 vs 50-59 Up,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,FOS,GTEx_Aging_Signatures_2021
GTEx Heart 20-29 vs 60-69 Up,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,SFRP4,GTEx_Aging_Signatures_2021
GTEx Kidney 20-29 vs 30-39 Up,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,CDC25C,GTEx_Aging_Signatures_2021
GTEx Vagina 20-29 vs 70-79 Down,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,CDC20,GTEx_Aging_Signatures_2021
GTEx SmallIntestine 20-29 vs 60-69 Up,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,FOS,GTEx_Aging_Signatures_2021
GTEx Esophagus 20-29 vs 60-69 Down,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,SYNPO2,GTEx_Aging_Signatures_2021
GTEx Muscle 20-29 vs 40-49 Down,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,APOL4,GTEx_Aging_Signatures_2021
GTEx Pituitary 20-29 vs 30-39 Down,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,AURKB,GTEx_Aging_Signatures_2021
GTEx SalivaryGland 20-29 vs 50-59 Up,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,FOS,GTEx_Aging_Signatures_2021
GTEx Testis 20-29 vs 60-69 Up,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,SRGN,GTEx_Aging_Signatures_2021
GTEx Testis 20-29 vs 70-79 Up,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,SRGN,GTEx_Aging_Signatures_2021
GTEx AdiposeTissue 20-29 vs 30-39 Down,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,APOL4,GTEx_Aging_Signatures_2021
GTEx Muscle 20-29 vs 30-39 Up,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,ABCC3,GTEx_Aging_Signatures_2021
GTEx Muscle 20-29 vs 30-39 Down,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,APOL4,GTEx_Aging_Signatures_2021
GTEx Nerve 20-29 vs 30-39 Down,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,APOL4,GTEx_Aging_Signatures_2021
GTEx Thyroid 20-29 vs 50-59 Up,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,FOS,GTEx_Aging_Signatures_2021
GTEx AdrenalGland 20-29 vs 60-69 Up,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,FOS,GTEx_Aging_Signatures_2021
GTEx Breast 20-29 vs 70-79 Up,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,FOS,GTEx_Aging_Signatures_2021
GTEx Brain 20-29 vs 30-39 Down,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,FOS,GTEx_Aging_Signatures_2021
GTEx Colon 20-29 vs 30-39 Down,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,AURKB,GTEx_Aging_Signatures_2021
GTEx BloodVessel 20-29 vs 30-39 Down,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,APOL4,GTEx_Aging_Signatures_2021
GTEx Uterus 20-29 vs 60-69 Down,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,ABCC3,GTEx_Aging_Signatures_2021
GTEx Vagina 20-29 vs 50-59 Up,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,HPD,GTEx_Aging_Signatures_2021
GTEx Vagina 20-29 vs 50-59 Down,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,FOS,GTEx_Aging_Signatures_2021
GTEx Stomach 20-29 vs 50-59 Down,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,ESPL1,GTEx_Aging_Signatures_2021
GTEx Breast 20-29 vs 60-69 Up,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,FOS,GTEx_Aging_Signatures_2021
GTEx Esophagus 20-29 vs 50-59 Down,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,SYNPO2,GTEx_Aging_Signatures_2021
GTEx AdrenalGland 20-29 vs 40-49 Down,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,SFRP4,GTEx_Aging_Signatures_2021
GTEx Breast 20-29 vs 50-59 Down,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,APOL4,GTEx_Aging_Signatures_2021
GTEx Prostate 20-29 vs 50-59 Up,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,FOS,GTEx_Aging_Signatures_2021
GTEx Bladder 20-29 vs 50-59 Up,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,SFRP4,GTEx_Aging_Signatures_2021
GTEx AdiposeTissue 20-29 vs 60-69 Up,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,SFRP4,GTEx_Aging_Signatures_2021
GTEx AdiposeTissue 20-29 vs 60-69 Down,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,APOL4,GTEx_Aging_Signatures_2021
GTEx Testis 20-29 vs 40-49 Up,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,SRGN,GTEx_Aging_Signatures_2021
GTEx Nerve 20-29 vs 70-79 Down,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,CDC20,GTEx_Aging_Signatures_2021
GTEx Prostate 20-29 vs 30-39 Up,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,CDC25C,GTEx_Aging_Signatures_2021
GTEx AdiposeTissue 20-29 vs 70-79 Down,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,APOL4,GTEx_Aging_Signatures_2021
GTEx Breast 20-29 vs 30-39 Down,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,APOL4,GTEx_Aging_Signatures_2021
GTEx Pancreas 20-29 vs 70-79 Down,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,CDC20,GTEx_Aging_Signatures_2021
GTEx Brain 20-29 vs 40-49 Down,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,FOS,GTEx_Aging_Signatures_2021
GTEx Ovary 20-29 vs 40-49 Down,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,BUB1,GTEx_Aging_Signatures_2021
GTEx Colon 20-29 vs 50-59 Up,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,SFRP4,GTEx_Aging_Signatures_2021
GTEx Ovary 20-29 vs 50-59 Down,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,BUB1,GTEx_Aging_Signatures_2021
GTEx Skin 20-29 vs 60-69 Up,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,FOS,GTEx_Aging_Signatures_2021
GTEx Colon 20-29 vs 60-69 Up,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,SFRP4,GTEx_Aging_Signatures_2021
GTEx AdiposeTissue 20-29 vs 50-59 Down,1/250,0.3399459355904243,0.3399459355904243,0,0,2.47464859437751,2.670068344625206,APOL4,GTEx_Aging_Signatures_2021
