Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
GTEx Heart 20-29 vs 30-39 Down,28/250,0.999155091714511,0.9999948168881644,0,0,0.5629446874260152,0.000475837678596004,TMEM151A;PCSK1;PTPRN;WWC1;IL24;SLC7A1;SPRED3;UBASH3B;TUBB3;CAMK2N2;HMOX1;OXCT2;RRP12;FAM83D;GCKR;GPR37;RRM2;SLC6A17;TNFRSF12A;CKAP2L;FN1;KRT7;FOSL1;SULT1B1;EPGN;ELF3;ASPHD1;LPCAT3,GTEx_Aging_Signatures_2021
GTEx BloodVessel 20-29 vs 70-79 Down,27/250,0.9995617419535812,0.9999948168881644,0,0,0.5402223302512005,0.00023680867853323123,TOP2A;TTK;CTSV;HMMR;MKI67;SKA3;SMG8;RASD2;RAB23;SLC38A3;DLGAP5;CEP55;BOK;UBE2C;CKAP2L;LMTK3;HNF1B;HPS6;CDC25C;CDC25A;HS3ST2;MELK;KIF18B;FOSB;BIRC5;KIF20A;APOBEC3B,GTEx_Aging_Signatures_2021
GTEx Heart 20-29 vs 40-49 Down,27/250,0.9995617419535812,0.9999948168881644,0,0,0.5402223302512005,0.00023680867853323123,PCSK1;GALNT14;WWC1;IL24;FHL2;LOXL4;MYPN;DPP4;STRIP2;UBASH3B;AP1S2;HMOX1;SLC16A1;SVOP;ERVMER34-1;SLC6A17;TACR1;GAL;DAB1;ELF3;PPP2R2C;LPCAT3;HAND1;PDE3A;TRIP13;SPC24;IDO1,GTEx_Aging_Signatures_2021
GTEx BloodVessel 20-29 vs 40-49 Up,27/250,0.9995617419535812,0.9999948168881644,0,0,0.5402223302512005,0.00023680867853323123,RTN4R;C5ORF46;DLX2;SEZ6L2;NRGN;FHAD1;SCUBE1;TBX21;CCL5;SPP1;COL10A1;OLR1;SAMD11;EOMES;SIGLEC15;IFITM10;GALNT5;CDKN2A;ATRNL1;KRT7;TMEM130;RUNX2;PROC;CD8A;LCK;F2RL2;IDO1,GTEx_Aging_Signatures_2021
GTEx Liver 20-29 vs 60-69 Down,26/250,0.9997803812571234,0.9999948168881644,0,0,0.5177164382479561,0.0001137127205140192,SLC7A11;SLC7A1;ICAM1;TUBB6;MTHFD1L;TUBB3;HMOX1;NLRP3;PHLDA2;NPTX2;RELT;TEAD4;CHST6;ERVMER34-1;TNFRSF12A;SMOX;SPHK1;NETO2;MMP10;SYN1;KLF1;FOSL1;H1-5;HPDL;IL6;S100A3,GTEx_Aging_Signatures_2021
GTEx Brain 20-29 vs 30-39 Down,25/250,0.9998930395668024,0.9999948168881644,0,0,0.4954241139979117,5.299361201006229e-05,ITGAM;PRL;MILR1;C3;SPP1;OLR1;JUNB;LAIR1;HOXA4;EGR1;EGR2;MYOCD;LAPTM5;FOS;SMAD6;RUNX2;RUNX1;BATF;LCK;KRT15;GPR160;CD7;FOSB;HSPA1B;HSPA1A,GTEx_Aging_Signatures_2021
GTEx Vagina 20-29 vs 40-49 Down,25/250,0.9998930395668024,0.9999948168881644,0,0,0.4954241139979117,5.299361201006229e-05,KRT81;CLIC3;MCM10;PRL;SLC7A11;CYSRT1;CDH1;E2F2;SFN;PLEK2;MYBL2;CLSPN;S100A2;KRT7;GRHL3;FOSL1;CLDN4;EPGN;FABP5;KRT16;SCNN1A;SDC1;NOTUM;PKP3;MTFR2,GTEx_Aging_Signatures_2021
GTEx BloodVessel 20-29 vs 50-59 Up,25/250,0.9998930395668024,0.9999948168881644,0,0,0.4954241139979117,5.299361201006229e-05,RTN4R;C5ORF46;DLX2;SPIB;FHAD1;SCUBE1;TBX21;CCL5;SPP1;COL10A1;OLR1;EOMES;GBP5;SIGLEC15;DUSP2;GALNT5;CDKN2A;ATRNL1;KRT7;TMEM130;ZAP70;CD8A;LCK;CD7;IDO1,GTEx_Aging_Signatures_2021
GTEx BloodVessel 20-29 vs 60-69 Up,24/250,0.9999485905391078,0.9999948168881644,0,0,0.4733425113767798,2.4334908854879964e-05,EOMES;RTN4R;GBP5;C5ORF46;IFITM10;DUSP2;DLX2;GALNT5;CDKN2A;ATRNL1;KRT7;TMEM130;RUNX2;VEGFA;NRGN;SPIB;FHAD1;SCUBE1;CD8A;TBX21;CCL5;SPP1;COL10A1;OLR1,GTEx_Aging_Signatures_2021
GTEx Muscle 20-29 vs 70-79 Up,24/250,0.9999485905391078,0.9999948168881644,0,0,0.4733425113767798,2.4334908854879964e-05,PTGFR;NGFR;KRT81;LTK;CDKN2A;COL25A1;SEMA3A;TACR1;EFCAB7;MED12L;C2;SOX3;PHOSPHO1;IL6;MYH3;ERBB3;FDXR;SUSD4;BDKRB1;NOTUM;RIN1;RHBDL1;LHX9;ABCG2,GTEx_Aging_Signatures_2021
GTEx Nerve 20-29 vs 60-69 Up,24/250,0.9999485905391078,0.9999948168881644,0,0,0.4733425113767798,2.4334908854879964e-05,APC2;EOMES;DUSP2;CIITA;BEX1;SLC35F3;CDKN2A;RASEF;ONECUT1;HNF4G;ASCL1;TRDN;SPIB;TMEM145;DAB1;KRT16;INSC;PLEKHG4B;POLR2F;TLL2;PCDHA3;FSD1;F2RL2;IDO1,GTEx_Aging_Signatures_2021
GTEx Skin 20-29 vs 60-69 Up,23/250,0.9999747619176022,0.9999948168881644,0,0,0.4514688344245138,1.1394351429661813e-05,GALNT14;KCNJ6;RRM2;COL13A1;CDKN2A;LOXL4;SLC2A3;ESCO2;FOS;FBXO43;TMEM130;SHCBP1;C2;MILR1;CLDN11;MMP12;TBX21;DEPDC1;FOSB;PRAME;NEK2;PI16;SHANK1,GTEx_Aging_Signatures_2021
GTEx Esophagus 20-29 vs 30-39 Down,23/250,0.9999747619176022,0.9999948168881644,0,0,0.4514688344245138,1.1394351429661813e-05,GCKR;GSTM1;RRM2;RARRES1;LGI2;PLA2G2A;GATA4;TTK;SLC7A11;PRL;MKI67;CDC25C;CENPA;C4B;RPS26;KIF18B;FAM86B2;TBX20;MYBL2;KIF20A;DLGAP5;IDO1;APOBEC3B,GTEx_Aging_Signatures_2021
GTEx Liver 20-29 vs 50-59 Down,22/250,0.999986522309706,0.9999948168881644,0,0,0.4298003362451973,5.792754856699843e-06,EGR2;SIGLEC15;CHST6;ERVMER34-1;SMOX;PTPRN;PRRX2;ASCL1;MMP10;TRDN;FOSL1;MMP12;CALB2;HPDL;STRIP2;IL6;TMEM158;VGF;HAS2;FOSB;SFN;NPTX2,GTEx_Aging_Signatures_2021
GTEx AdiposeTissue 20-29 vs 40-49 Down,22/250,0.999986522309706,0.9999948168881644,0,0,0.4298003362451973,5.792754856699843e-06,CFAP74;GSTM1;SLC6A17;TNFRSF12A;FIBCD1;G0S2;IGF1;PRL;PLCXD1;SLC39A14;FGFRL1;VEGFA;FOSL1;MT2A;TUBB6;IL6;UBASH3B;FASN;LDHD;HMOX1;HAS2;FOSB,GTEx_Aging_Signatures_2021
GTEx Colon 20-29 vs 30-39 Down,22/250,0.999986522309706,0.9999948168881644,0,0,0.4298003362451973,5.792754856699843e-06,FOXA1;EHF;GALNT5;GSTM1;RRM2;CDX2;G0S2;HNF1B;HOXB13;GRHL2;BARX2;AURKB;SPIB;HPDL;ELF3;CDH1;HNF4A;SDC1;SFN;PKP3;SPDEF;FOXA2,GTEx_Aging_Signatures_2021
GTEx Skin 20-29 vs 70-79 Down,21/250,0.9999915534201969,0.9999948168881644,0,0,0.4083343179357589,3.449042969181445e-06,KCNG1;KRT81;BEX1;HS3ST3A1;GSTM1;HHIP;PTPRN;WNT5A;FN1;PLOD2;NETO2;PRL;SLC7A11;GDF5;MYPN;SULT1B1;SALL1;BMPER;ASPHD1;TUBB3;S100A3,GTEx_Aging_Signatures_2021
GTEx Muscle 20-29 vs 60-69 Up,21/250,0.9999915534201969,0.9999948168881644,0,0,0.4083343179357589,3.449042969181445e-06,PTGFR;NGFR;EGR2;LTK;GALNT5;GPR37;CDKN2A;COL25A1;SEMA3A;EFCAB7;MED12L;C2;SOX3;IL6;MYH3;ERBB3;BDKRB1;CILP2;PGR;NOTUM;RHBDL1,GTEx_Aging_Signatures_2021
GTEx Muscle 20-29 vs 60-69 Down,21/250,0.9999915534201969,0.9999948168881644,0,0,0.4083343179357589,3.449042969181445e-06,KBTBD11-OT1;HEXIM2;USP38;AMFR;OSGIN1;UBALD2;BARX2;SULT1B1;MT2A;TMEM102;PGBD4;C8ORF82;HMOX1;SLC29A4;HYLS1;B4GALNT1;CENPN;E2F3;ZNF622;RELT;MON1A,GTEx_Aging_Signatures_2021
GTEx Heart 20-29 vs 60-69 Down,21/250,0.9999915534201969,0.9999948168881644,0,0,0.4083343179357589,3.449042969181445e-06,PDHA1;SVOP;ERVMER34-1;SLC6A17;MDH1;IDH2;FHL2;MYPN;STRIP2;ATP5F1B;UGP2;ELF3;LPCAT3;RCAN2;HAND1;CASQ2;FLNC;ACO2;SPC24;PGM1;SCN1A,GTEx_Aging_Signatures_2021
GTEx Liver 20-29 vs 30-39 Down,21/250,0.9999915534201969,0.9999948168881644,0,0,0.4083343179357589,3.449042969181445e-06,TEAD4;CHST6;ERVMER34-1;TNFRSF12A;SMOX;SPHK1;SLC7A1;MMP10;FOSL1;HPDL;STRIP2;TUBB6;IL6;VGF;TUBB3;DNER;HAS2;SFN;CILP2;PHLDA2;NPTX2,GTEx_Aging_Signatures_2021
GTEx SalivaryGland 20-29 vs 30-39 Down,21/250,0.9999915534201969,0.9999948168881644,0,0,0.4083343179357589,3.449042969181445e-06,TOP2A;GSTM1;RRM2;FN1;HJURP;MKI67;MYPN;TRDN;TTN;TUBB3;SPP1;CASQ2;NEK2;KIF20A;FLNC;CDH15;NKX2-5;CEP55;DLGAP5;E2F7;E2F8,GTEx_Aging_Signatures_2021
GTEx Kidney 20-29 vs 50-59 Down,20/250,0.9999935982764202,0.9999948168881644,0,0,0.3870681275426322,2.477911090536701e-06,SIGLEC15;CHST6;TFAP2C;GCKR;GSTM1;SPHK1;WNT7B;FBLN2;SPRED3;SLC4A7;SLC4A8;VGF;PLEKHG4B;AHRR;HAS2;BDKRB1;FAM43B;PKP3;S100A3;E2F7,GTEx_Aging_Signatures_2021
GTEx Vagina 20-29 vs 70-79 Down,20/250,0.9999935982764202,0.9999948168881644,0,0,0.3870681275426322,2.477911090536701e-06,GALNT5;S100A2;WWC1;HNF1B;GRHL3;SLC7A11;GRHL2;CDC20;FABP5;KRT16;CDH1;PBK;SFN;PLEK2;MYBL2;KIF20A;PKP3;FAM83D;CEP55;E2F8,GTEx_Aging_Signatures_2021
GTEx Blood 20-29 vs 30-39 Down,20/250,0.9999935982764202,0.9999948168881644,0,0,0.3870681275426322,2.477911090536701e-06,CHST6;DLX2;GSTM1;CHRNA5;VPS37D;HNF1B;SPATC1L;BHLHE22;TSPAN11;TUBB2B;MEX3A;HMSD;NUF2;FSCN1;B4GALNT1;KIF20A;MSX1;ZNF114;PDLIM4;FGF11,GTEx_Aging_Signatures_2021
GTEx Ovary 20-29 vs 60-69 Down,20/250,0.9999935982764202,0.9999948168881644,0,0,0.3870681275426322,2.477911090536701e-06,TOP2A;CDX2;FAM78A;HJURP;TTK;ESCO2;GLI1;CDC25C;NCAPH;SKA1;SULT1B1;ASPM;ENPP2;MYBL2;CLSPN;NPTX2;DTL;BUB1;DLGAP5;E2F7,GTEx_Aging_Signatures_2021
GTEx Pancreas 20-29 vs 70-79 Down,20/250,0.9999935982764202,0.9999948168881644,0,0,0.3870681275426322,2.477911090536701e-06,UBE2C;PRL;MKI67;IQGAP3;CENPA;NCAPH;MYPN;CDC20;KIF18B;KIF4A;PBK;E2F2;NEK2;KIF20A;GTSE1;DTL;TP63;CEP55;DLGAP5;E2F8,GTEx_Aging_Signatures_2021
GTEx Nerve 20-29 vs 50-59 Up,20/250,0.9999935982764202,0.9999948168881644,0,0,0.3870681275426322,2.477911090536701e-06,DUSP2;GALNT5;SLC35F3;CDKN2A;RASEF;HNF4G;ASCL1;TRDN;SPIB;TMEM145;DAB1;KRT16;INSC;PLEKHG4B;AHRR;TLL2;PCDHA3;FSD1;F2RL2;IDO1,GTEx_Aging_Signatures_2021
GTEx Uterus 20-29 vs 60-69 Down,20/250,0.9999935982764202,0.9999948168881644,0,0,0.3870681275426322,2.477911090536701e-06,GPR37;RASL11B;LRRC4;HMGB3;HNF1B;KIF23;ISM1;SEZ6L2;SAMD14;TMEM102;NPW;ASPHD1;GPR161;CAMK2N2;GPRIN1;ID1;FAM43B;FLNC;PTGDS;CACNG4,GTEx_Aging_Signatures_2021
GTEx Nerve 20-29 vs 70-79 Up,20/250,0.9999935982764202,0.9999948168881644,0,0,0.3870681275426322,2.477911090536701e-06,APC2;EOMES;BEX1;SLC35F3;AIRE;CDKN2A;RASEF;HNF4G;LRRC4;ASCL1;TRDN;SPIB;TMEM145;DAB1;KRT16;PLEKHG4B;TLL2;FSD1;F2RL2;IDO1,GTEx_Aging_Signatures_2021
GTEx Heart 20-29 vs 50-59 Down,20/250,0.9999935982764202,0.9999948168881644,0,0,0.3870681275426322,2.477911090536701e-06,SLC16A1;SVOP;SLC6A17;PTPRN;WWC1;IL24;SYNGR3;MYPN;DPP4;STRIP2;GAL;ELF3;PPP2R2C;LPCAT3;HAND1;PBK;HMOX1;FLNC;NOTUM;E2F8,GTEx_Aging_Signatures_2021
GTEx Ovary 20-29 vs 50-59 Down,20/250,0.9999935982764202,0.9999948168881644,0,0,0.3870681275426322,2.477911090536701e-06,KCNJ6;CDX2;FAM78A;HJURP;TTK;ESCO2;CTSV;GLI1;SKA1;SULT1B1;ASPM;CAMK2N2;PBK;ENPP2;MYBL2;NPTX2;DTL;BUB1;DLGAP5;E2F7,GTEx_Aging_Signatures_2021
GTEx Thyroid 20-29 vs 50-59 Down,19/250,0.9999943861214998,0.9999948168881644,0,0,0.3659991590455166,2.0546805774174133e-06,TECTB;PCSK1;GCKR;TFRC;PON1;PLA2G2A;OSGIN1;MCM10;IGF1;SLC7A11;ASCL1;TUBB4B;KNSTRN;ETV4;CDC20;GAL;UBASH3B;APOC1;NPTX2,GTEx_Aging_Signatures_2021
GTEx Prostate 20-29 vs 70-79 Up,19/250,0.9999943861214998,0.9999948168881644,0,0,0.3659991590455166,2.0546805774174133e-06,EOMES;PTGFR;EGR1;EGR2;GSTM1;FOXG1;SLC2A3;IGF1;TMEM130;TRDN;CALB2;IL6;SOX17;ABI3BP;OTOF;COL10A1;FOSB;EPHB1;ATF3,GTEx_Aging_Signatures_2021
GTEx Colon 20-29 vs 50-59 Down,19/250,0.9999943861214998,0.9999948168881644,0,0,0.3659991590455166,2.0546805774174133e-06,FOXA1;EHF;GALNT5;GSTM1;CDX2;HNF4G;HNF1B;GRHL2;SPIB;SULT1B1;HPDL;CDH1;PADI2;E2F2;PLEK2;MYBL2;DLGAP5;SPDEF;FOXA2,GTEx_Aging_Signatures_2021
GTEx Colon 20-29 vs 40-49 Down,19/250,0.9999943861214998,0.9999948168881644,0,0,0.3659991590455166,2.0546805774174133e-06,FOXA1;EHF;GALNT5;GSTM1;RRM2;PRL;HOXB13;GRHL2;FOSL1;HPDL;ELF3;CDH1;FOSB;E2F2;SFN;PLEK2;PKP3;SPDEF;FOXA2,GTEx_Aging_Signatures_2021
GTEx Lung 20-29 vs 60-69 Down,19/250,0.9999943861214998,0.9999948168881644,0,0,0.3659991590455166,2.0546805774174133e-06,RTN4R;EHF;HHIP;WNT7B;ESCO2;ZWINT;MMP12;EPGN;MAP3K15;SAPCD2;PRR19;PSAT1;FASN;ZFP42;PBK;SPP1;FOSB;SCN1A;FOXA2,GTEx_Aging_Signatures_2021
GTEx Thyroid 20-29 vs 70-79 Down,19/250,0.9999943861214998,0.9999948168881644,0,0,0.3659991590455166,2.0546805774174133e-06,TECTB;CKAP2L;OSGIN1;LRRC4;GRHL3;TTK;ESCO2;SLC7A11;MKI67;SKA3;MYPN;AURKB;ASPM;HPDL;KRT16;COL9A3;CLSPN;CEP55;E2F8,GTEx_Aging_Signatures_2021
GTEx AdiposeTissue 20-29 vs 70-79 Down,19/250,0.9999943861214998,0.9999948168881644,0,0,0.3659991590455166,2.0546805774174133e-06,TECTB;CEBPA;GSTM1;GPR37;PFKFB3;FIBCD1;PDE3B;MT1X;ATP1A2;FOSL1;LIPE;MT2A;PRKAR2B;FASN;CDC42EP4;SLC29A4;HAS2;FOSB;GLUL,GTEx_Aging_Signatures_2021
GTEx Breast 20-29 vs 60-69 Up,18/250,0.9999946731460196,0.9999948168881644,0,0,0.3451248513674197,1.838434584806164e-06,EGR1;JUN;AIRE;CDKN2A;SLC2A3;FOS;DHRS2;TRDN;FOSL1;IL6;GAL;BHLHE40;OLR1;FOSB;PI16;PTGDS;ATF3;IDO1,GTEx_Aging_Signatures_2021
GTEx Blood 20-29 vs 70-79 Down,18/250,0.9999946731460196,0.9999948168881644,0,0,0.3451248513674197,1.838434584806164e-06,KCNG1;GSTM1;PARD6G;PRL;NMNAT2;GLI1;SMG8;POU5F1;IRF2BPL;SULT1B1;ELF3;ZSCAN32;ZNF439;ST8SIA5;CHRNA10;B9D2;KBTBD7;MPZL1,GTEx_Aging_Signatures_2021
GTEx Vagina 20-29 vs 60-69 Up,17/250,0.999994771751398,0.9999948168881644,0,0,0.324442687410192,1.6962714611304986e-06,PTGFR;GSTM1;PTPRQ;HHIP;FOXG1;RARRES1;PLA2G2A;HNF4G;MMP10;TRDN;C3;IL6;INSC;BMPR1B;KANK4;SAMD11;HOXC6,GTEx_Aging_Signatures_2021
GTEx Stomach 20-29 vs 50-59 Up,17/250,0.999994771751398,0.9999948168881644,0,0,0.324442687410192,1.6962714611304986e-06,FOXA1;EHF;CDKN2A;PALM3;HNF4G;PDX1;HNF1B;GATA4;GRHL2;POU5F1;SLC9A3;SALL1;CDH1;HNF4A;SCNN1A;SPDEF;FOXA2,GTEx_Aging_Signatures_2021
GTEx Esophagus 20-29 vs 50-59 Down,17/250,0.999994771751398,0.9999948168881644,0,0,0.324442687410192,1.6962714611304986e-06,LTK;GPR37;RRM2;PTPRN;IL24;FN1;KRT7;KIF23;SYNGR3;GAL;PALLD;FAM83D;ARSB;DLGAP5;CACNG4;IDO1;APOBEC3B,GTEx_Aging_Signatures_2021
GTEx Vagina 20-29 vs 30-39 Up,17/250,0.999994771751398,0.9999948168881644,0,0,0.324442687410192,1.6962714611304986e-06,PTGFR;GSTM1;PTPRQ;FOXG1;PTPRN;CCDC168;RARRES1;PON1;PLA2G2A;DDX43;SEPTIN3;MMP10;TRDN;IL6;SCUBE1;BMPR1B;SCN1A,GTEx_Aging_Signatures_2021
GTEx Blood 20-29 vs 60-69 Up,17/250,0.999994771751398,0.9999948168881644,0,0,0.324442687410192,1.6962714611304986e-06,EOMES;JUN;DUSP2;PON1;G0S2;H1-5;BAG3;TBX21;APOC1;SNAI1;OLR1;FOSB;PTGDS;MYBL1;ATF3;HSPA1B;IDO1,GTEx_Aging_Signatures_2021
GTEx Esophagus 20-29 vs 60-69 Down,17/250,0.999994771751398,0.9999948168881644,0,0,0.324442687410192,1.6962714611304986e-06,ITGB1;GPR37;MAOA;IL24;KLHL11;HPS6;IKZF3;MC4R;SULT1B1;TGFBR3L;CD8A;PALLD;MYH11;FAM83D;ARSB;IDO1;GTF2I,GTEx_Aging_Signatures_2021
GTEx Pituitary 20-29 vs 30-39 Down,17/250,0.999994771751398,0.9999948168881644,0,0,0.324442687410192,1.6962714611304986e-06,GSTM1;COL25A1;GATA4;GDF5;AURKB;VEGFA;CALB2;IL6;EDNRB;TMSB15A;LHX2;HAND1;NKX2-1;SPP1;CASQ2;DLGAP5;SCN1A,GTEx_Aging_Signatures_2021
